id,city,year,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v1,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted
341600,亳州市,2017,5.2670345,6.68612,9.9238548,5940,340000,Anhui (province),6.6815305,5.2039251,9.9115067,6.8870668,7,5,18,3,3,14,.93149364,.92528915,1.0926198
341600,亳州市,2018,5.3124948,6.7756667,10.008242,6311,340000,Anhui (province),6.7641125,5.233779,9.9887753,6.9600601,7,5,18,3,3,14,.93361324,.92810583,1.0916826
341600,亳州市,2019,5.3575425,6.8640652,10.091696,6682,340000,Anhui (province),6.7773533,5.2769947,10.011549,6.9787011,7,5,18,3,3,14,.93570042,.93085748,1.0907718
341600,亳州市,2020,5.4024849,6.9519978,10.174784,7053,340000,Anhui (province),6.7657304,5.3602409,10.028254,6.9850645,7,5,18,3,3,14,.93775862,.93354976,1.0898837
341700,池州市,2001,3.1534994,4.1974602,8.7602663,5,340000,Anhui (province),4.1105499,3.1394424,8.7146482,4.4316645,6,7,50,2,4,32,.96060824,.76317447,.82852179
341700,池州市,2002,3.2262473,4.3392467,8.8857946,376,340000,Anhui (province),4.3297524,3.1976621,8.8639736,4.6091695,6,7,50,2,4,32,.96229219,.77093226,.83162874
341700,池州市,2003,3.29896,4.4808164,9.0112095,747,340000,Anhui (province),4.3510222,3.2417667,8.8783855,4.636054,6,7,50,2,4,32,.96393627,.7783311,.83462501
341700,池州市,2004,3.371531,4.6219277,9.1363411,1118,340000,Anhui (province),4.5571303,3.3707707,9.072094,4.8235869,6,7,50,2,4,32,.96555644,.78540462,.83751857
341700,池州市,2005,3.4437106,4.7620153,9.2606897,1489,340000,Anhui (province),4.6665673,3.4227543,9.1746416,4.9198775,6,7,50,2,4,32,.96715546,.79215646,.84030509
341700,池州市,2006,3.5152476,4.9003515,9.3835936,1860,340000,Anhui (province),4.7597899,3.473824,9.2650328,5.0038204,6,7,50,2,4,32,.96873105,.79858178,.84298229
341700,池州市,2007,3.5858376,5.0359702,9.5041771,2231,340000,Anhui (province),5.1041026,3.5700903,9.555316,5.299397,6,7,50,2,4,32,.97026747,.8046515,.84554499
341700,池州市,2008,3.6550736,5.1675539,9.6212664,2602,340000,Anhui (province),5.3154163,3.6491985,9.7533741,5.4884958,6,7,50,2,4,32,.97171938,.81028533,.847983
341700,池州市,2009,3.7225087,5.2939558,9.7338161,2973,340000,Anhui (province),5.3172369,3.7224996,9.7602539,5.5020237,6,7,50,2,4,32,.97305328,.81543195,.85028678
341700,池州市,2010,3.7876813,5.4143982,9.8411131,3344,340000,Anhui (province),5.5804262,3.8214884,9.9922066,5.7393322,6,7,50,2,4,32,.97426271,.82009196,.85244739
341700,池州市,2011,3.8501301,5.5281615,9.9425087,3715,340000,Anhui (province),5.7100039,3.9321175,10.106652,5.866148,6,7,50,2,4,32,.97533691,.82426316,.85445666
341700,池州市,2012,3.9094777,5.6349416,10.037731,4086,340000,Anhui (province),5.7646413,4.0215883,10.155661,5.9258971,6,7,50,2,4,32,.9762814,.82797396,.85630745
341700,池州市,2013,3.9655523,5.734889,10.12692,4457,340000,Anhui (province),5.882421,4.068387,10.260354,6.0334196,6,7,50,2,4,32,.97711122,.83127427,.85800171
341700,池州市,2014,4.0184622,5.8284783,10.210509,4828,340000,Anhui (province),5.9112964,4.086411,10.290166,6.0607815,6,7,50,2,4,32,.9778381,.83421266,.85955006
341700,池州市,2015,4.068573,5.9165525,10.289268,5199,340000,Anhui (province),5.9396238,4.1160178,10.307034,6.0892868,6,7,50,2,4,32,.97848076,.8368507,.86096948
341700,池州市,2016,4.1164193,6.0001626,10.364163,5570,340000,Anhui (province),5.977592,4.124547,10.339922,6.1232142,6,7,50,2,4,32,.97905743,.83924967,.862284
341700,池州市,2017,4.1626554,6.0804162,10.436205,5941,340000,Anhui (province),6.047884,4.0937772,10.393627,6.1803946,6,7,50,2,4,32,.97958493,.84146607,.86352187
341700,池州市,2018,4.2079549,6.1583657,10.506346,6312,340000,Anhui (province),6.0968838,4.1267524,10.433319,6.2274194,6,7,50,2,4,32,.98007864,.84355021,.86470687
341700,池州市,2019,4.25282,6.2349811,10.575429,6683,340000,Anhui (province),6.1152382,4.1874032,10.468855,6.2510471,6,7,50,2,4,32,.98055208,.84554541,.86585522
341700,池州市,2020,4.2975502,6.311079,10.644116,7054,340000,Anhui (province),6.1041446,4.2433939,10.485948,6.2487259,6,7,50,2,4,32,.98101467,.84748393,.86697692
341800,宣城市,2001,3.7153955,4.8906989,8.8304749,17,340000,Anhui (province),4.7517853,3.6993146,8.7531662,5.0512037,4,5,39,2,3,25,.96830702,.88921785,.97614926
341800,宣城市,2002,3.7882962,5.0376554,8.9613523,388,340000,Anhui (province),4.9655671,3.7653811,8.891223,5.2288065,4,5,39,2,3,25,.97047478,.89501506,.9765079
341800,宣城市,2003,3.8611569,5.1842647,9.0920362,759,340000,Anhui (province),5.1319532,3.8057268,9.0172977,5.3674026,4,5,39,2,3,25,.97258234,.90052211,.97685885
341800,宣城市,2004,3.9338801,5.3299994,9.2221584,1130,340000,Anhui (province),5.359735,3.9270732,9.2443218,5.5737753,4,5,39,2,3,25,.97462589,.90572733,.97721112
341800,宣城市,2005,4.0062294,5.4742007,9.3511639,1501,340000,Anhui (province),5.4002042,3.9835224,9.2785578,5.6173439,4,5,39,2,3,25,.97660428,.91062778,.97756618
341800,宣城市,2006,4.0779519,5.6162853,9.4785509,1872,340000,Anhui (province),5.5362668,4.0385036,9.3984013,5.7380886,4,5,39,2,3,25,.97853416,.91525334,.97792298
341800,宣城市,2007,4.1487374,5.7554836,9.6036396,2243,340000,Anhui (province),5.8326712,4.1330509,9.6650381,6.0005159,4,5,39,2,3,25,.98042142,.91961592,.9782775
341800,宣城市,2008,4.2181783,5.8908272,9.7255478,2614,340000,Anhui (province),5.9878616,4.2137303,9.809927,6.1445498,4,5,39,2,3,25,.98225152,.9236964,.97862422
341800,宣城市,2009,4.2858257,6.0215402,9.8435469,2985,340000,Anhui (province),5.9319048,4.2881274,9.7666006,6.1085844,4,5,39,2,3,25,.98402268,.92750233,.97895837
341800,宣城市,2010,4.351222,6.1470881,9.957119,3356,340000,Anhui (province),6.2442651,4.3894792,10.040305,6.3896518,4,5,39,2,3,25,.98574722,.93106884,.97927666
341800,宣城市,2011,4.4139132,6.2667146,10.065554,3727,340000,Anhui (province),6.4197369,4.4899673,10.201392,6.5553002,4,5,39,2,3,25,.98740739,.93438333,.97957671
341800,宣城市,2012,4.4735427,6.3799043,10.168351,4098,340000,Anhui (province),6.530684,4.5861149,10.30619,6.6643829,4,5,39,2,3,25,.98898566,.93743557,.97985673
341800,宣城市,2013,4.5299425,6.486526,10.265347,4469,340000,Anhui (province),6.6729488,4.6296706,10.443177,6.7948151,4,5,39,2,3,25,.99046761,.94022429,.98011529
341800,宣城市,2014,4.5832272,6.5868235,10.356725,4840,340000,Anhui (province),6.6982126,4.6511993,10.46842,6.8196511,4,5,39,2,3,25,.99184084,.9427523,.98035342
341800,宣城市,2015,4.63376,6.681509,10.443111,5211,340000,Anhui (province),6.7277422,4.6806097,10.486475,6.8491669,4,5,39,2,3,25,.99311078,.94504791,.98057133
341800,宣城市,2016,4.6820745,6.7715712,10.525413,5582,340000,Anhui (province),6.7616863,4.6920128,10.515619,6.8805594,4,5,39,2,3,25,.99428993,.94714749,.98077422
341800,宣城市,2017,4.7288213,6.8581152,10.604642,5953,340000,Anhui (province),6.8339458,4.6527925,10.572521,6.9409251,4,5,39,2,3,25,.99539512,.94909149,.98097014
341800,宣城市,2018,4.7746754,6.9422212,10.681791,6324,340000,Anhui (province),6.879694,4.692574,10.609003,6.9860697,4,5,39,2,3,25,.99644494,.95091987,.98116416
341800,宣城市,2019,4.8201227,7.02491,10.75777,6695,340000,Anhui (province),6.9011698,4.7589307,10.643957,7.012167,4,5,39,2,3,25,.9974587,.95267016,.98135549
341800,宣城市,2020,4.8654428,7.1070442,10.833304,7066,340000,Anhui (province),6.8853478,4.8146133,10.656004,7.0041022,4,5,39,2,3,25,.99845117,.9543702,.98154211
350100,福州市,2001,5.0284133,6.8435597,9.6985378,18,350000,Fujian (province),6.812829,5.0096312,9.6764708,6.9653535,2,2,2,1,1,2,1.0634946,1.2442833,1.3211197
350100,福州市,2002,5.1009307,6.9698758,9.8149118,389,350000,Fujian (province),6.8816791,5.0748916,9.7359009,7.0336967,2,2,2,1,1,2,1.0629115,1.2383029,1.3148652
350100,福州市,2003,5.1734018,7.0961151,9.9312315,760,350000,Fujian (province),7.1030712,5.1280742,9.9382801,7.2330127,2,2,2,1,1,2,1.0623517,1.2326162,1.3088521
350100,福州市,2004,5.2457137,7.2219806,10.047242,1131,350000,Fujian (province),7.1773152,5.2372923,10.022843,7.3115845,2,2,2,1,1,2,1.0618232,1.2272319,1.3030823
350100,福州市,2005,5.3176413,7.3471918,10.162711,1502,350000,Fujian (province),7.2967134,5.2974563,10.116046,7.4237299,2,2,2,1,1,2,1.0613595,1.222198,1.2975658
350100,福州市,2006,5.3889375,7.4713573,10.27734,1873,350000,Fujian (province),7.4409833,5.3462276,10.242387,7.5570765,2,2,2,1,1,2,1.0609984,1.2175636,1.292307
350100,福州市,2007,5.4593067,7.5939593,10.390718,2244,350000,Fujian (province),7.5557442,5.4451323,10.344979,7.6701117,2,2,2,1,1,2,1.0607731,1.2133691,1.2873114
350100,福州市,2008,5.5283442,7.7144041,10.502343,2615,350000,Fujian (province),7.7924652,5.5277143,10.581053,7.8912745,2,2,2,1,1,2,1.0607055,1.2096378,1.2825848
350100,福州市,2009,5.5956116,7.8320026,10.611603,2986,350000,Fujian (province),7.7326241,5.6001263,10.504238,7.8446488,2,2,2,1,1,2,1.0608023,1.2063692,1.2781366
350100,福州市,2010,5.6606674,7.9462605,10.718079,3357,350000,Fujian (province),7.9712367,5.6963897,10.72608,8.0691004,2,2,2,1,1,2,1.0610816,1.2035805,1.2739776
350100,福州市,2011,5.723083,8.0564356,10.821084,3728,350000,Fujian (province),8.1585522,5.7998772,10.908312,8.2488909,2,2,2,1,1,2,1.0615231,1.2012354,1.2701198
350100,福州市,2012,5.7825179,8.1618471,10.919952,4099,350000,Fujian (province),8.3190098,5.8874264,11.067026,8.4032564,2,2,2,1,1,2,1.0620873,1.1992666,1.2665664
350100,福州市,2013,5.8388238,8.2620707,11.014237,4470,350000,Fujian (province),8.4338045,5.9439516,11.182612,8.5134678,2,2,2,1,1,2,1.0627254,1.1975901,1.2633097
350100,福州市,2014,5.8921156,8.3570738,11.103858,4841,350000,Fujian (province),8.4865789,5.9492574,11.237569,8.562686,2,2,2,1,1,2,1.0633922,1.196123,1.260325
350100,福州市,2015,5.94277,8.4472551,11.189155,5212,350000,Fujian (province),8.5217562,5.9778738,11.26182,8.5973835,2,2,2,1,1,2,1.0640575,1.1947991,1.2575769
350100,福州市,2016,5.9913063,8.5333347,11.270802,5583,350000,Fujian (province),8.5407248,6.0008507,11.274845,8.6166449,2,2,2,1,1,2,1.0647036,1.1935674,1.2550246
350100,福州市,2017,6.0383329,8.6162214,11.349656,5954,350000,Fujian (province),8.6143951,5.9761386,11.334507,8.6834412,2,2,2,1,1,2,1.0653253,1.1923951,1.2526218
350100,福州市,2018,6.0844808,8.6968393,11.426585,6325,350000,Fujian (province),8.6563606,6.0058022,11.367056,8.7245913,2,2,2,1,1,2,1.0659226,1.1912609,1.2503206
350100,福州市,2019,6.1302261,8.7761106,11.502418,6696,350000,Fujian (province),8.6586533,6.0678363,11.397309,8.7309351,2,2,2,1,1,2,1.0665023,1.190156,1.2480867
350100,福州市,2020,6.175848,8.8548546,11.577832,7067,350000,Fujian (province),8.6442528,6.126523,11.41096,8.7218084,2,2,2,1,1,2,1.0670706,1.1890751,1.2458999
350200,厦门市,2001,2.5067134,6.5315242,10.28356,25,350000,Fujian (province),6.5160437,2.48507,10.278374,6.5336447,2,4,60,1,2,39,1.1276453,1.1875496,.65859115
350200,厦门市,2002,2.5786493,6.6541939,10.396271,396,350000,Fujian (province),6.5720487,2.54702,10.324896,6.5897541,2,4,60,1,2,39,1.1258701,1.1822174,.66469759
350200,厦门市,2003,2.6505311,6.7768245,10.508968,767,350000,Fujian (province),6.6730986,2.6119571,10.396555,6.6901813,2,4,60,1,2,39,1.1241528,1.1771545,.67057484
350200,厦门市,2004,2.7222254,6.8991718,10.621462,1138,350000,Fujian (province),6.751739,2.7148733,10.485456,6.7692375,2,4,60,1,2,39,1.1225085,1.1723769,.67622524
350200,厦门市,2005,2.793503,7.0207338,10.733278,1509,350000,Fujian (province),6.9750113,2.7723436,10.692631,6.9898562,2,4,60,1,2,39,1.1209477,1.167892,.68164694
350200,厦门市,2006,2.8641157,7.1406374,10.843606,1880,350000,Fujian (province),7.1259933,2.8281684,10.826415,7.1394997,2,4,60,1,2,39,1.1194578,1.1636682,.68683606
350200,厦门市,2007,2.9337626,7.2578964,10.95153,2251,350000,Fujian (province),7.3279934,2.9182131,11.025959,7.3400779,2,4,60,1,2,39,1.1180255,1.1596727,.69178492
350200,厦门市,2008,3.0020528,7.3714881,11.056093,2622,350000,Fujian (province),7.4538183,2.996783,11.14126,7.4653482,2,4,60,1,2,39,1.1166327,1.1558677,.69648111
350200,厦门市,2009,3.0685568,7.4805655,11.156526,2993,350000,Fujian (province),7.5382519,3.0707006,11.219065,7.5496621,2,4,60,1,2,39,1.1152762,1.1522371,.70091259
350200,厦门市,2010,3.1328318,7.5844855,11.252268,3364,350000,Fujian (province),7.6529012,3.1731191,11.306824,7.6641731,2,4,60,1,2,39,1.113966,1.1487843,.70506835
350200,厦门市,2011,3.1944406,7.6827517,11.342919,3735,350000,Fujian (province),7.8597431,3.2725184,11.513358,7.8698726,2,4,60,1,2,39,1.1127139,1.1455182,.70893997
350200,厦门市,2012,3.2530458,7.7750368,11.428215,4106,350000,Fujian (province),7.9254947,3.3608522,11.567204,7.9358544,2,4,60,1,2,39,1.1115215,1.1424303,.71252674
350200,厦门市,2013,3.3085065,7.8614573,11.508315,4477,350000,Fujian (province),7.9591465,3.413749,11.593777,7.9697065,2,4,60,1,2,39,1.1103972,1.1395211,.71584082
350200,厦门市,2014,3.3609505,7.9425049,11.583727,4848,350000,Fujian (province),7.9997244,3.4149537,11.635147,8.0098791,2,4,60,1,2,39,1.1093482,1.1367869,.71890813
350200,厦门市,2015,3.4107687,8.0189152,11.655174,5219,350000,Fujian (province),8.0432396,3.4487076,11.668709,8.0532961,2,4,60,1,2,39,1.1083746,1.1342137,.7217685
350200,厦门市,2016,3.4584873,8.0915689,11.723506,5590,350000,Fujian (province),8.0532274,3.4651217,11.671726,8.0633478,2,4,60,1,2,39,1.1074686,1.131777,.72446412
350200,厦门市,2017,3.5047274,8.1614056,11.789607,5961,350000,Fujian (province),8.1432686,3.4373374,11.749842,8.1522694,2,4,60,1,2,39,1.1066208,1.1294533,.72703803
350200,厦门市,2018,3.5501263,8.22927,11.854232,6332,350000,Fujian (province),8.1949978,3.4685271,11.793304,8.2038164,2,4,60,1,2,39,1.1058154,1.127215,.72952747
350200,厦门市,2019,3.5951531,8.2959595,11.918036,6703,350000,Fujian (province),8.194869,3.5319424,11.84372,8.2042637,2,4,60,1,2,39,1.1050384,1.1250412,.73195714
350200,厦门市,2020,3.6400728,8.3621893,11.981524,7074,350000,Fujian (province),8.1779709,3.5972629,11.854595,8.1881666,2,4,60,1,2,39,1.1042769,1.1229175,.73433906
350300,莆田市,2001,3.7555795,5.4150887,9.1815987,22,350000,Fujian (province),5.4047632,3.7346518,9.1819334,5.5772247,3,5,39,2,3,25,1.0068095,.98456138,.98670685
350300,莆田市,2002,3.8275702,5.5485239,9.3057079,393,350000,Fujian (province),5.4850445,3.798851,9.2534561,5.6549754,3,5,39,2,3,25,1.007767,.98577851,.98663157
350300,莆田市,2003,3.8995087,5.6819334,9.4298191,764,350000,Fujian (province),5.6315579,3.8573766,9.3743286,5.788239,3,5,39,2,3,25,1.0087153,.9869687,.98656172
350300,莆田市,2004,3.9712708,5.8151326,9.5538006,1135,350000,Fujian (province),5.7628655,3.9632497,9.5209084,5.9158978,3,5,39,2,3,25,1.0096749,.98816603,.98649931
350300,莆田市,2005,4.0426269,5.9478111,9.6773844,1506,350000,Fujian (province),5.8180108,4.0242538,9.5457296,5.9718761,3,5,39,2,3,25,1.0106736,.98941243,.98644757
350300,莆田市,2006,4.1133275,6.0795279,9.8002205,1877,350000,Fujian (province),6.0214095,4.07447,9.7352009,6.1548123,3,5,39,2,3,25,1.0117422,.99074531,.98640633
350300,莆田市,2007,4.1830773,6.2095165,9.921629,2248,350000,Fujian (province),6.2057271,4.1678772,9.9129305,6.328218,3,5,39,2,3,25,1.0128845,.99216169,.98637491
350300,莆田市,2008,4.2514839,6.3368673,10.040766,2619,350000,Fujian (province),6.4248414,4.2476649,10.130205,6.5322251,3,5,39,2,3,25,1.0140876,.99363661,.98635119
350300,莆田市,2009,4.3181167,6.460659,10.156769,2990,350000,Fujian (province),6.4620705,4.3215737,10.157325,6.5732508,3,5,39,2,3,25,1.0153342,.99514014,.98633415
350300,莆田市,2010,4.382535,6.5801916,10.268996,3361,350000,Fujian (province),6.6334949,4.4186721,10.307521,6.7371092,3,5,39,2,3,25,1.0166228,.99666888,.98632389
350300,莆田市,2011,4.4443083,6.694768,10.376809,3732,350000,Fujian (province),6.830409,4.5212221,10.500961,6.9251208,3,5,39,2,3,25,1.0179408,.99820721,.98632222
350300,莆田市,2012,4.5030942,6.8038239,10.479664,4103,350000,Fujian (province),6.9287863,4.6108575,10.59141,7.0227113,3,5,39,2,3,25,1.0192643,.99972451,.9863295
350300,莆田市,2013,4.5587449,6.907136,10.57733,4474,350000,Fujian (province),7.0489631,4.6635661,10.712939,7.137022,3,5,39,2,3,25,1.0205697,1.0011919,.98634708
350300,莆田市,2014,4.6113806,7.0047913,10.669852,4845,350000,Fujian (province),7.1338277,4.6682973,10.803514,7.2153745,3,5,39,2,3,25,1.0218284,1.0025748,.98637545
350300,莆田市,2015,4.6613836,7.0972323,10.757618,5216,350000,Fujian (province),7.1866918,4.6963902,10.847416,7.2663207,3,5,39,2,3,25,1.0230194,1.0038488,.98641688
350300,莆田市,2016,4.7092795,7.1852245,10.841346,5587,350000,Fujian (province),7.1962581,4.7190337,10.849995,7.2768936,3,5,39,2,3,25,1.0241348,1.0050056,.98647296
350300,莆田市,2017,4.7556801,7.2697558,10.921982,5958,350000,Fujian (province),7.2660561,4.6907277,10.905405,7.339426,3,5,39,2,3,25,1.025182,1.0060583,.98654187
350300,莆田市,2018,4.8012223,7.3518429,11.000491,6329,350000,Fujian (province),7.3007517,4.7192855,10.929876,7.3736887,3,5,39,2,3,25,1.0261747,1.0070283,.98661941
350300,莆田市,2019,4.8463807,7.4324923,11.077799,6700,350000,Fujian (province),7.3040266,4.7842698,10.959917,7.3814311,3,5,39,2,3,25,1.0271318,1.0079437,.98670155
350300,莆田市,2020,4.8914251,7.5125842,11.154653,7071,350000,Fujian (province),7.2893486,4.845705,10.97326,7.3726268,3,5,39,2,3,25,1.0280682,1.0088282,.98678374
350400,三明市,2001,4.4498453,5.5029826,9.5046511,24,350000,Fujian (province),5.4822512,4.4335384,9.4952488,5.7826433,4,5,14,2,3,11,1.0422338,1.0005422,1.169112
350400,三明市,2002,4.5212889,5.627522,9.6165752,395,350000,Fujian (province),5.5471101,4.4888926,9.5431976,5.8450446,4,5,14,2,3,11,1.0414325,.99981374,1.1654512
350400,三明市,2003,4.5926919,5.7520089,9.7284756,766,350000,Fujian (province),5.7135353,4.550086,9.6736984,5.9853978,4,5,14,2,3,11,1.0406628,.99914098,1.1619346
350400,三明市,2004,4.6639323,5.8761916,9.8401451,1137,350000,Fujian (province),5.8511062,4.661799,9.820962,6.1168737,4,5,14,2,3,11,1.0399367,.99854183,1.1585627
350400,三明市,2005,4.7347822,5.9997206,9.9512405,1508,350000,Fujian (province),5.9464669,4.7144079,9.9033585,6.2024193,4,5,14,2,3,11,1.0392743,.99804753,1.1553415
350400,三明市,2006,4.8050075,6.1221838,10.06137,1879,350000,Fujian (province),6.0217319,4.7647314,9.9732714,6.2721062,4,5,14,2,3,11,1.0387025,.9976967,1.1522763
350400,三明市,2007,4.8743238,6.2430367,10.170022,2250,350000,Fujian (province),6.2480068,4.8608198,10.170758,6.4709721,4,5,14,2,3,11,1.0382426,.99751759,1.1493717
350400,三明市,2008,4.9423461,6.3614836,10.276464,2621,350000,Fujian (province),6.3856096,4.9373593,10.298031,6.5966654,4,5,14,2,3,11,1.0378923,.99749649,1.1466323
350400,三明市,2009,5.0086551,6.4767404,10.379966,2992,350000,Fujian (province),6.4750423,5.0109582,10.38911,6.6831045,4,5,14,2,3,11,1.0376464,.99761713,1.1440654
350400,三明市,2010,5.0728192,6.5880833,10.479853,3363,350000,Fujian (province),6.625236,5.1039619,10.514231,6.8228021,4,5,14,2,3,11,1.0374974,.99786419,1.1416777
350400,三明市,2011,5.1344132,6.6947861,10.575471,3734,350000,Fujian (province),6.8079815,5.2099152,10.673766,6.9922075,4,5,14,2,3,11,1.0374291,.99820989,1.1394768
350400,三明市,2012,5.1930895,6.7962132,10.666253,4105,350000,Fujian (province),6.9699731,5.3003387,10.828821,7.1425104,4,5,14,2,3,11,1.0374122,.9986062,1.1374618
350400,三明市,2013,5.2486882,6.8920131,10.751878,4476,350000,Fujian (province),7.0593386,5.3532443,10.905271,7.2261858,4,5,14,2,3,11,1.0374112,.99899977,1.1356257
350400,三明市,2014,5.3013186,6.9822688,10.83243,4847,350000,Fujian (province),7.1039019,5.3568902,10.951512,7.2645688,4,5,14,2,3,11,1.0373981,.9993512,1.1339533
350400,三明市,2015,5.3513513,7.067481,10.908379,5218,350000,Fujian (province),7.1366005,5.3880105,10.972946,7.2970333,4,5,14,2,3,11,1.0373564,.99964064,1.1324241
350400,三明市,2016,5.3992953,7.1484551,10.980488,5589,350000,Fujian (province),7.1420059,5.4084578,10.971771,7.3046827,4,5,14,2,3,11,1.0372789,.99986267,1.1310135
350400,三明市,2017,5.4457521,7.2261691,11.049687,5960,350000,Fujian (province),7.2174668,5.3861384,11.030733,7.3660598,4,5,14,2,3,11,1.037169,1.0000263,1.1296939
350400,三明市,2018,5.4913449,7.3015847,11.116882,6331,350000,Fujian (province),7.2580633,5.4101968,11.061466,7.4043889,4,5,14,2,3,11,1.0370321,1.0001441,1.128435
350400,三明市,2019,5.5365496,7.3756418,11.18293,6702,350000,Fujian (province),7.2539721,5.4744105,11.065675,7.4098744,4,5,14,2,3,11,1.0368795,1.000234,1.1272168
350400,三明市,2020,5.5816374,7.4491715,11.248551,7073,350000,Fujian (province),7.238338,5.5349751,11.077886,7.4056053,4,5,14,2,3,11,1.0367224,1.0003128,1.1260254
350500,泉州市,2001,4.2892418,7.0434885,9.7186441,23,350000,Fujian (province),6.9880772,4.2688141,9.6678238,7.0519185,3,3,17,2,2,14,1.0656993,1.280634,1.1269164
350500,泉州市,2002,4.3613663,7.1685405,9.8337746,394,350000,Fujian (province),7.0588517,4.3308582,9.7302313,7.1221552,3,3,17,2,2,14,1.0649543,1.2735988,1.124228
350500,泉州市,2003,4.4334397,7.2934542,9.9487782,765,350000,Fujian (province),7.2297544,4.3944931,9.8788843,7.2867994,3,3,17,2,2,14,1.0642288,1.2668946,1.1216444
350500,泉州市,2004,4.5053349,7.4178162,10.063269,1136,350000,Fujian (province),7.3555532,4.4976602,10.020025,7.4113564,3,3,17,2,2,14,1.063517,1.2605102,1.1191655
350500,泉州市,2005,4.576827,7.5410552,10.176685,1507,350000,Fujian (province),7.4815679,4.5570631,10.119484,7.5338674,3,3,17,2,2,14,1.062819,1.254447,1.1167986
350500,泉州市,2006,4.6476722,7.6624432,10.288361,1878,350000,Fujian (province),7.6588683,4.6097817,10.282231,7.7051811,3,3,17,2,2,14,1.0621362,1.2487038,1.1145461
350500,泉州市,2007,4.717577,7.7811041,10.397481,2249,350000,Fujian (province),7.820405,4.7000985,10.436381,7.8636022,3,3,17,2,2,14,1.0614636,1.2432712,1.1124105
350500,泉州市,2008,4.7861533,7.896152,10.50322,2620,350000,Fujian (province),7.9651451,4.7808456,10.57266,8.0057182,3,3,17,2,2,14,1.0607941,1.2381363,1.1103953
350500,泉州市,2009,4.8529696,8.0068007,10.604848,2991,350000,Fujian (province),8.040596,4.8543882,10.640841,8.0810928,3,3,17,2,2,14,1.0601271,1.2332934,1.1085041
350500,泉州市,2010,4.9175806,8.1124344,10.701809,3362,350000,Fujian (province),8.1658096,4.9554024,10.740509,8.2053576,3,3,17,2,2,14,1.059471,1.2287501,1.1067401
350500,泉州市,2011,4.9795456,8.2125244,10.793636,3733,350000,Fujian (province),8.388504,5.0557275,10.963718,8.4235754,3,3,17,2,2,14,1.0588306,1.2245086,1.1051071
350500,泉州市,2012,5.038517,8.306673,10.87996,4104,350000,Fujian (province),8.4400826,5.1478257,11.002131,8.4765787,3,3,17,2,2,14,1.0581976,1.2205467,1.1036052
350500,泉州市,2013,5.0943384,8.3949242,10.960837,4475,350000,Fujian (province),8.5088053,5.2007194,11.067239,8.5447378,3,3,17,2,2,14,1.057573,1.2168473,1.1022301
350500,泉州市,2014,5.1471267,8.4776535,11.036629,4846,350000,Fujian (province),8.5598698,5.2038116,11.120298,8.5941477,3,3,17,2,2,14,1.0569538,1.2133812,1.1009717
350500,泉州市,2015,5.1972651,8.5555248,11.107961,5217,350000,Fujian (province),8.5965786,5.2341876,11.146257,8.6306438,3,3,17,2,2,14,1.056336,1.2101129,1.0998173
350500,泉州市,2016,5.2452779,8.6294031,11.17567,5588,350000,Fujian (province),8.6056833,5.2541084,11.148322,8.6401129,3,3,17,2,2,14,1.0557169,1.2070045,1.0987508
350500,泉州市,2017,5.2917814,8.7002592,11.240688,5959,350000,Fujian (province),8.6834259,5.2281151,11.212582,8.7145147,3,3,17,2,2,14,1.0550971,1.204025,1.0977534
350500,泉州市,2018,5.3374152,8.7690029,11.30388,6330,350000,Fujian (province),8.7255936,5.2556868,11.245363,8.7562389,3,3,17,2,2,14,1.0544761,1.2011456,1.0968035
350500,泉州市,2019,5.3826585,8.8365021,11.366037,6701,350000,Fujian (province),8.7262173,5.3184624,11.261744,8.7587967,3,3,17,2,2,14,1.0538572,1.1983459,1.0958853
350500,泉州市,2020,5.4277868,8.9035177,11.427809,7072,350000,Fujian (province),8.7098846,5.3818245,11.273249,8.7451191,3,3,17,2,2,14,1.0532436,1.1956098,1.094988
350600,漳州市,2001,4.9269462,5.910099,9.2480125,26,350000,Fujian (province),5.9426799,4.9063344,9.2938433,6.2462959,2,3,3,1,2,3,1.0140922,1.0745633,1.2944611
350600,漳州市,2002,4.999187,6.0422559,9.3701458,397,350000,Fujian (province),5.9891539,4.9644518,9.3287334,6.2958317,2,3,3,1,2,3,1.0147454,1.0734974,1.2886388
350600,漳州市,2003,5.0713763,6.1744947,9.4923925,768,350000,Fujian (province),6.1040115,5.031713,9.4151697,6.3983374,2,3,3,1,2,3,1.0154088,1.072528,1.28304
350600,漳州市,2004,5.1433759,6.3067636,9.6147661,1139,350000,Fujian (province),6.2376113,5.1371646,9.5625734,6.5248351,2,3,3,1,2,3,1.0161179,1.0717089,1.2776607
350600,漳州市,2005,5.2149477,6.4388351,9.7370825,1510,350000,Fujian (province),6.3579383,5.1976347,9.6600246,6.6305509,2,3,3,1,2,3,1.0169084,1.0710938,1.2725074
