,region_id,year,id,city,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v1,v8,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,lg101214,urban_population,total_population,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,agri_gdp,nonagri_gdp,non_agri_share,agri_gdp_empgr,nonagri_gdp_empgr,ln_total_population,urban_pop_percent,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,W_lg_nonagri_predicted,W_lg_agri_predicted,W_lg_gdppc_predicted,W_lg_totalgdp_predicted,W_lg101214,W_urban_population,W_total_population,W_emp_agri,W_emp_ind,W_emp_ser,W_emp_agri_gr,W_emp_nonagri,W_emp_nonagri_gr,W_agri_gdp,W_nonagri_gdp,W_non_agri_share,W_agri_gdp_empgr,W_nonagri_gdp_empgr,W_ln_total_population,W_urban_pop_percent
440,25,2019,150200,包头市,4.4113398,7.7532148,11.581873,518,7008,150000,Inner Mongolia Autonomous Region,7.6709461,4.3622208,11.502347,7.7068563,10.20665,1869587.4,2763435.8,0.15000001,40.150002,59.700001,-0.56999999,99.849998,0.56999999,78.431122,2145.1101,0.96472692,-44.705738,1222.7128,14.831985,0.67654455,5.0,8.0,60.0,2.0,5.0,46.0,1.0751388,1.0534104,0.89920479,7.10746422,4.53209154,10.884109800000001,7.18777284,8.897278779999999,1123772.9640000002,2780161.6,0.9539999979600001,35.3900002,63.657999999999994,-0.11800000000000004,99.04800120000002,0.11800000000000001,109.6025448,1355.325556,0.92338022,0.6605323999999975,211.47618200000005,14.7727572,0.416433236
441,25,2020,150200,包头市,4.4576473,7.8003988,11.621237,519,7379,150000,Inner Mongolia Autonomous Region,7.6486278,4.408638,11.507344,7.6870446,10.205886,1875606.4,2772188.8,,,,,,,82.157486,2097.7649,0.96231174,,,14.835148,0.67657959,5.0,8.0,60.0,2.0,5.0,46.0,1.0724319,1.0495738,0.90042955,7.082548320000001,4.587287900000001,10.886177200000002,7.169226180000001,8.8932711,1136133.0720000002,2789434.7600000002,,,,,,,115.923441,1320.050054,0.9176107419999999,,,14.7761592,0.42019459600000003
442,26,2004,150300,乌海市,0.69083351,5.1127205,10.489073,523,1449,150000,Inner Mongolia Autonomous Region,4.964973,0.66452098,10.361434,4.9784441,6.6086335,228188.33,449498.84,1.97,70.470001,27.559999,-0.41,98.029999,0.41,1.9435593,143.30467,0.98661906,-0.79685932,58.754913,13.015888,0.50765055,6.0,15.0,74.0,3.0,7.0,60.0,1.0996466,0.85676706,0.17012054,5.7813624400000005,4.01716768,9.55061968,5.98951714,8.49659232,723520.8260000001,2355618.964,,,,,,,63.09610880000001,626.4571000000001,0.8185894140000001,,,14.297404,0.3119190586000001
443,26,2005,150300,乌海市,0.75700796,5.2029791,10.568015,524,1820,150000,Inner Mongolia Autonomous Region,5.1124158,0.68914974,10.484363,5.1243396,6.629138,229686.27,452436.72,0.47999999,69.830002,29.690001,-1.49,99.519997,1.49,1.9920211,166.07106,0.9881472,-2.9681115,247.44588,13.022403,0.50766498,6.0,15.0,74.0,3.0,7.0,60.0,1.0966077,0.8560012,0.18344069,5.968639660000001,4.069627660000001,9.71734608,6.1540987000000005,8.508997720000002,729340.7980000001,2369130.2260000003,,,,,,,66.745859,767.612041,0.8360673200000001,,,14.3031266,0.3123565626
444,26,2006,150300,乌海市,0.82311666,5.2928677,10.646639,525,2191,150000,Inner Mongolia Autonomous Region,5.2053132,0.76998174,10.553787,5.2170949,6.7086115,252089.5,455425.34,0.38999999,66.889999,32.720001,-0.090000004,99.610001,0.090000004,2.1597269,182.23795,0.98828769,-0.19437543,16.401415,13.028987,0.55352539,6.0,15.0,74.0,3.0,7.0,60.0,1.0936317,0.85524857,0.19633104,6.1406630600000005,4.12451028,9.87205078,6.310232920000001,8.5215602,771970.1320000001,2380953.3140000002,,,,,,,70.26633460000001,935.2654198000001,0.84872254,,,14.308417600000002,0.3285608902
445,26,2007,150300,乌海市,0.88892418,5.3817916,10.724415,526,2562,150000,Inner Mongolia Autonomous Region,5.3076563,0.86585271,10.642514,5.3193622,6.8005052,263587.97,458349.81,0.47,65.879997,33.650002,0.079999998,99.529999,-0.079999998,2.377032,201.87653,0.98836237,0.19016255,-16.150122,13.035388,0.57508034,6.0,15.0,74.0,3.0,7.0,60.0,1.0907222,0.85449308,0.2087674,6.281197360000001,4.2049515799999995,9.99920382,6.437959460000001,8.544136000000002,794281.0680000001,2394456.132,,,,,,,76.26941540000001,1018.113596,0.858803688,,,14.314190200000002,0.3363139394
446,26,2008,150300,乌海市,0.95406222,5.4689355,10.800583,527,2933,150000,Inner Mongolia Autonomous Region,5.4350595,0.9359321,10.759616,5.4461169,6.8526497,265809.59,461207.34,0.49000001,65.809998,33.689999,0.02,99.5,-0.029999999,2.5495889,229.3065,0.9890036,0.050991777,-6.8791947,13.041603,0.57633424,6.0,15.0,74.0,3.0,7.0,60.0,1.0878714,0.85370201,0.22070609,6.39680632,4.2933723,10.104846660000002,6.55074842,8.5555029,803139.3920000001,2409154.6620000005,,,,,,,83.4214422,1163.133814,0.8610928660000001,,,14.32032,0.338620617
447,26,2009,150300,乌海市,1.0181048,5.5532994,10.874178,528,3304,150000,Inner Mongolia Autonomous Region,5.6326799,1.0071714,10.962967,5.6424308,6.8728766,267501.81,464178.41,0.56,62.810001,36.630001,0.07,99.440002,-0.059999999,2.7378457,279.40991,0.99029642,0.1916492,-16.764595,13.048024,0.57629097,6.0,15.0,74.0,3.0,7.0,60.0,1.0850574,0.85282397,0.23210107,6.55095922,4.36139718,10.25406276,6.69176234,8.54881936,810001.9320000001,2424681.1980000003,,,,,,,89.16635900000001,1336.12776,0.871805072,,,14.326742400000002,0.3414123202
448,26,2010,150300,乌海市,1.0805807,5.6337991,10.944134,529,3675,150000,Inner Mongolia Autonomous Region,5.7868857,1.117047,11.094701,5.796216,6.8954563,268183.09,461288.06,0.52999997,64.709999,34.77,-0.029999999,99.480003,0.039999999,3.0558169,325.99622,0.9907133,-0.091674507,13.039848,13.041778,0.58137876,6.0,15.0,74.0,3.0,7.0,60.0,1.0822473,0.85179853,0.24290499,6.71765956,4.46407366,10.3963356,6.851809900000001,8.5305505,825168.432,2409423.0480000004,,,,,,,98.9021832,1633.519132,0.8773960240000002,,,14.320373400000001,0.3543647392
449,26,2011,150300,乌海市,1.1409914,5.709548,11.009603,530,4046,150000,Inner Mongolia Autonomous Region,5.9160995,1.1956518,11.214585,5.9249711,6.9005923,281514.38,463784.78,0.40000001,64.309998,35.290001,-0.13,99.599998,0.12,3.3057117,370.96198,0.99116755,-0.42974252,44.515434,13.047176,0.60699356,6.0,15.0,74.0,3.0,7.0,60.0,1.0794228,0.85059202,0.25307184,6.847852340000001,4.57133792,10.5113312,6.978804960000001,8.514287119999999,827088.738,2421418.078,,,,,,,110.18030120000002,1847.6473140000003,0.880027796,,,14.3253708,0.35494720039999994
450,26,2012,150300,乌海市,1.1989293,5.7800426,11.070117,531,4417,150000,Inner Mongolia Autonomous Region,6.0007215,1.3254155,11.289586,6.0100007,6.9098964,316402.47,511330.53,0.19,64.010002,35.799999,-0.20999999,99.809998,0.20999999,3.7637489,403.71994,0.99076343,-0.79038721,84.781181,13.144772,0.61878264,6.0,15.0,74.0,3.0,7.0,60.0,1.0765827,0.84920102,0.26257601,7.00037232,4.66905306,10.659650800000001,7.12592506,8.507824520000002,822615.7479999999,2286219.7640000004,,,,,,,121.51289680000001,2205.4836620000005,0.8845825440000001,,,14.3277902,0.3625566132
451,26,2013,150300,乌海市,1.2541237,5.8452959,11.12572,532,4788,150000,Inner Mongolia Autonomous Region,5.9263449,1.3495615,11.195929,5.9365802,6.9075003,328085.06,516594.34,0.19,61.91,37.900002,0.0,99.809998,0.0,3.8557343,374.78214,0.98981684,0.0,0.0,13.155013,0.63509226,6.0,15.0,74.0,3.0,7.0,60.0,1.0737436,0.84765559,0.27141342,6.974822140000001,4.717142900000001,10.621367600000003,7.111497100000001,8.50059216,840879.6740000001,2296741.1100000003,,,,,,,127.42892460000002,2231.5459900000005,0.875420104,,,14.3324228,0.3672485
452,26,2014,150300,乌海市,1.3066201,5.9058719,11.177003,533,5159,150000,Inner Mongolia Autonomous Region,5.961812,1.3693187,11.231699,5.9718885,6.9009843,309429.03,516084.41,0.17,61.709999,38.119999,-0.02,99.830002,0.02,3.9326706,388.31311,0.98997396,-0.07865341,7.7662621,13.154026,0.59957057,6.0,15.0,74.0,3.0,7.0,60.0,1.0709403,0.84601945,0.2796309,7.01692856,4.72152262,10.665607,7.14856012,8.49272976,845176.31,2307075.022,,,,,,,128.11110060000001,2321.613666,0.8795972960000001,,,14.3369494,0.3671067094
453,26,2015,150300,乌海市,1.3567023,5.9625387,11.224733,534,5530,150000,Inner Mongolia Autonomous Region,5.9357042,1.3904054,11.18811,5.9462652,6.8855705,311846.19,524896.06,0.17,60.41,39.419998,0.0,99.830002,0.0,4.0164781,378.3063,0.98949456,0.0,0.0,13.170956,0.59411037,6.0,15.0,74.0,3.0,7.0,60.0,1.068197,0.84434605,0.2873055,7.036509220000001,4.75319664,10.6737008,7.169129079999999,8.49120176,836916.912,2327311.948,,,,,,,132.15562960000003,2372.023936,0.878725792,,,14.345650600000003,0.36314991060000007
454,26,2016,150300,乌海市,1.4048114,6.0162024,11.269816,535,5901,150000,Inner Mongolia Autonomous Region,5.9709635,1.4404194,11.21915,5.9816809,6.8899145,313305.84,526726.94,0.17,58.77,41.060001,0.0,99.830002,1.4210855e-14,4.2224665,391.88306,0.98934007,0.0,5.5689932e-12,13.174438,0.59481645,6.0,15.0,74.0,3.0,7.0,60.0,1.0655293,0.84267974,0.29453069,7.05742018,4.777860820000001,10.6888978,7.19037038,8.489275939999999,843051.0120000001,2337457.6259999997,,,,,,,135.24895300000003,2397.55528,0.878426672,,,14.349936600000001,0.3638893416
455,26,2017,150300,乌海市,1.4514722,6.0677037,11.313064,536,6272,150000,Inner Mongolia Autonomous Region,6.0184083,1.3811049,11.249638,6.0280457,6.8627548,193600.22,539466.81,0.18000001,49.709999,50.110001,0.0099999998,99.82,-0.0099999998,3.9792962,410.92401,0.99040908,0.039792962,-4.1092401,13.198337,0.35887328,6.0,15.0,74.0,3.0,7.0,60.0,1.0629375,0.84104437,0.30140266,7.1189690400000005,4.737280280000001,10.732446,7.2410894400000005,8.50922858,814592.2792,2348563.098,,,,,,,130.15458880000003,2603.922384,0.887587274,,,14.3546308,0.3424416968
456,26,2018,150300,乌海市,1.4972986,6.1177692,11.355162,537,6643,150000,Inner Mongolia Autonomous Region,6.0793638,1.4276545,11.303196,6.0888638,6.9862566,194212.3,541572.75,0.12,52.5,47.380001,-0.059999999,99.879997,0.059999999,4.1689095,436.75125,0.99054497,-0.25013456,26.205074,13.202232,0.35860795,6.0,15.0,74.0,3.0,7.0,60.0,1.0604137,0.83945024,0.30802527,7.183469580000001,4.7728031799999995,10.787589200000001,7.30178432,8.546837880000002,812669.1116000001,2358154.9880000004,,,,,,,134.72722620000002,2755.823678,0.8907912979999999,,,14.358611000000002,0.34154754620000005
457,26,2019,150300,乌海市,1.5427291,6.1670022,11.396639,538,7014,150000,Inner Mongolia Autonomous Region,6.0938435,1.4899424,11.327277,6.1038065,6.9924474,194812.36,543506.88,0.19,46.110001,53.700001,0.07,99.809998,-0.07,4.4368401,443.12125,0.99008656,0.31057879,-31.018488,13.205797,0.35843587,6.0,15.0,74.0,3.0,7.0,60.0,1.0579437,0.83789557,0.31446895,7.19220294,4.83697128,10.825257,7.31631556,8.59510998,818874.1016,2366506.2440000004,,,,,,,143.7086614,2767.229762,0.885852504,,,14.362152600000002,0.3446496496
458,26,2020,150300,乌海市,1.5880276,6.2159109,11.437891,539,7385,150000,Inner Mongolia Autonomous Region,6.0860343,1.5352061,11.348231,6.0965376,7.0000057,195396.91,545224.94,,,,,,,4.642282,439.67435,0.98955184,,,13.208954,0.35837853,6.0,15.0,74.0,3.0,7.0,60.0,1.0555124,0.83637488,0.32077616,7.190666660000001,4.89254044,10.852189000000003,7.321046920000001,8.55646202,799860.8684000002,2374462.938,,,,,,,151.9032338,2770.427282,0.8805184960000001,,,14.365722000000002,0.3116458758
459,27,2004,150400,赤峰市,4.7680669,5.8127685,9.3537865,543,1444,150000,Inner Mongolia Autonomous Region,5.612411,4.731039,9.1728039,5.9589849,11.348695,762165.5,4631661.0,7.1700001,31.65,61.18,-5.7800002,92.830002,5.79,113.41335,273.80359,0.70710647,-655.52917,1585.3228,15.348426,0.16455555,11.0,9.0,16.0,4.0,5.0,13.0,0.98062617,0.974078,1.1741557,5.169314728571428,3.6270222114285713,9.726886271428572,5.451873571428571,9.561821528571429,712685.44,2196264.2371428567,,,,,,,66.60251118571428,375.9768365714285,0.7660566314285714,,,14.229651857142857,0.33369332
460,27,2005,150400,赤峰市,4.834219,5.9215584,9.4490128,544,1815,150000,Inner Mongolia Autonomous Region,5.7822032,4.7991285,9.3229141,6.1000452,11.34833,771815.81,4658268.5,7.5799999,31.48,60.939999,0.41,92.419998,-0.41,121.40457,324.4733,0.72771788,49.775875,-133.03406,15.354155,0.16568728,11.0,9.0,16.0,4.0,5.0,13.0,0.98049259,0.97422284,1.1714439,5.338150499999999,3.684647277142857,9.877784942857142,5.599371014285714,9.558785557142858,718739.3514285714,2208995.8442857135,,,,,,,71.26775801428572,446.74095857142856,0.7821383999999999,,,14.235547285714285,0.33338508571428566
461,27,2006,150400,赤峰市,4.900279,6.0298476,9.5437851,545,2186,150000,Inner Mongolia Autonomous Region,5.9445329,4.8402772,9.4633942,6.2308073,11.3477,867309.38,4685070.5,6.4400001,34.400002,59.16,-1.14,93.559998,1.14,126.50441,381.66104,0.75105667,-144.21503,435.09357,15.359892,0.18512195,11.0,9.0,16.0,4.0,5.0,13.0,0.98034567,0.97433358,1.1688219,5.476814557142857,3.7378413057142854,10.005710328571428,5.719369614285713,9.560484457142856,777144.0757142856,2222642.365714286,,,,,,,74.5359904142857,541.5094645714285,0.7956194700000001,,,14.242201571428572,0.35999807285714286
462,27,2007,150400,赤峰市,4.9660659,6.136786,9.6373386,546,2557,150000,Inner Mongolia Autonomous Region,6.1345243,4.9202647,9.6290627,6.3945241,11.34681,902775.56,4712909.5,6.6799998,36.759998,56.57,0.23999999,93.330002,-0.23,137.03888,461.51953,0.77105176,32.889332,-106.14949,15.365816,0.19155377,11.0,9.0,16.0,4.0,5.0,13.0,0.98016155,0.9743672,1.1663004,5.6315770857142855,3.815204472857143,10.1337215,5.853132385714285,9.568184971428572,806641.4157142857,2235819.8657142855,,,,,,,80.67526171428571,602.7027328571428,0.8101851671428572,,,14.248186,0.37125544285714285
463,27,2008,150400,赤峰市,5.03125,6.241312,9.7287025,547,2928,150000,Inner Mongolia Autonomous Region,6.2747478,5.0161414,9.758419,6.5247664,11.34658,915037.88,4741883.0,6.9200001,34.240002,58.84,0.23999999,93.080002,-0.25,150.8282,530.99249,0.77878612,36.198769,-132.74812,15.371944,0.19296931,11.0,9.0,16.0,4.0,5.0,13.0,0.97990799,0.97427011,1.1638942,5.7608538285714275,3.9085266571428567,10.253646314285714,5.9773590714285705,9.563702771428572,815304.6471428572,2249658.417142857,,,,,,,88.63297441428571,713.2305142857143,0.8138359957142857,,,14.254357142857142,0.37372654571428565
464,27,2009,150400,赤峰市,5.095386,6.3423572,9.8168888,548,3299,150000,Inner Mongolia Autonomous Region,6.4513607,5.0752444,9.9270144,6.676548,11.346229,921312.94,4772511.0,6.5500002,33.59,59.860001,-0.37,93.449997,0.37,160.01129,633.56378,0.79836655,-59.204178,234.41861,15.378383,0.19304575,11.0,9.0,16.0,4.0,5.0,13.0,0.97955799,0.9740001,1.1616138,5.952023499999999,3.977569214285714,10.42745157142857,6.143946028571428,9.551285042857144,825027.3557142856,2264142.572857143,,,,,,,95.08149967142856,815.3282814285714,0.8318550571428571,,,14.260774285714286,0.37621193857142854
465,27,2010,150400,赤峰市,5.1579914,6.4389367,9.9009819,549,3670,150000,Inner Mongolia Autonomous Region,6.5496802,5.1831222,10.0058,6.7768025,11.344459,938466.63,4741245.0,6.3899999,33.439999,60.16,-0.16,93.599998,0.15000001,178.23843,699.02063,0.7968235,-28.518148,104.8531,15.37181,0.19793674,11.0,9.0,16.0,4.0,5.0,13.0,0.9790917,0.97353077,1.1594708,6.093422471428571,4.083305585714285,10.547789171428573,6.27974067142857,9.54530274285714,842192.6157142856,2249106.8014285713,,,,,,,105.36372255714285,909.1015157142857,0.8364112214285714,,,14.254024285714285,0.38989190428571424
466,27,2011,150400,赤峰市,5.218533,6.5303383,9.980341,550,4041,150000,Inner Mongolia Autonomous Region,6.7248659,5.2961807,10.158211,6.9396739,11.34282,940971.75,4765257.5,6.46,32.880001,60.66,0.07,93.540001,-0.059999999,199.57314,832.86029,0.80669636,13.970119,-49.971615,15.376863,0.19746503,11.0,9.0,16.0,4.0,5.0,13.0,0.9785102,0.97287101,1.1574703,6.227600385714284,4.183760642857142,10.663387357142856,6.409056871428571,9.533871399999999,849207.7,2259779.024285714,,,,,,,116.87483252857143,1052.1749214285712,0.8401783971428571,,,14.258953285714282,0.39444935571428574
467,27,2012,150400,赤峰市,5.2765412,6.6161275,10.05459,551,4412,150000,Inner Mongolia Autonomous Region,6.8637033,5.3971848,10.290396,7.0713086,11.339529,887144.81,4385385.0,4.6199999,33.560001,61.82,-1.84,95.379997,1.84,220.784,956.90417,0.8125276,-406.24255,1760.7037,15.293788,0.20229577,11.0,9.0,16.0,4.0,5.0,13.0,0.97782147,0.97203821,1.1556087,6.333241942857142,4.289026985714285,10.766308628571426,6.5145013714285716,9.523832557142855,944846.4557142856,2274911.1514285714,,,,,,,129.1441381285714,1169.5026828571426,0.8406063328571428,,,14.288747999999998,0.4132777557142857
468,27,2013,150400,赤峰市,5.3317399,6.6963539,10.123796,552,4783,150000,Inner Mongolia Autonomous Region,6.7478161,5.4413137,10.16213,6.9874353,11.337593,920474.38,4405603.0,4.8299999,36.650002,58.52,0.20999999,95.169998,-0.20999999,230.74512,852.19562,0.78692728,48.456474,-178.96107,15.298388,0.20893267,11.0,9.0,16.0,4.0,5.0,13.0,0.97704786,0.97107178,1.153878,6.2747620999999985,4.335430142857143,10.696478914285715,6.474289814285715,9.512458385714286,967891.1914285714,2286067.69,,,,,,,135.55273447142858,1110.8326,0.8266321485714285,,,14.294256428571428,0.42207954857142854
469,27,2014,150400,赤峰市,5.3841548,6.7716889,10.188613,553,5154,150000,Inner Mongolia Autonomous Region,6.8041315,5.4497151,10.220043,7.0337324,11.337399,940226.19,4425287.0,4.4699998,36.009998,59.52,-0.36000001,95.529999,0.36000001,232.69186,901.56445,0.79485071,-83.769073,324.5632,15.302846,0.21246672,11.0,9.0,16.0,4.0,5.0,13.0,0.97623634,0.97004825,1.1522677,6.328736585714284,4.342314342857143,10.750347828571428,6.519381657142857,9.503135685714286,969994.7828571429,2296152.3728571427,,,,,,,136.28832508571426,1169.3138785714284,0.833425667142857,,,14.29811671428571,0.41743780714285705
470,27,2015,150400,赤峰市,5.4340854,6.8429303,10.249796,554,5525,150000,Inner Mongolia Autonomous Region,6.8351469,5.4777861,10.239786,7.0641446,11.3359,890946.31,4464483.5,4.5100002,33.66,61.830002,0.039999999,95.489998,-0.039999999,239.31628,929.96497,0.79533046,9.5726509,-37.198597,15.311664,0.19956313,11.0,9.0,16.0,4.0,5.0,13.0,0.97541744,0.96901691,1.1507628,6.349457128571428,4.370086785714285,10.760328385714285,6.539754385714286,9.492866628571429,978757.8242857142,2316631.6071428573,,,,,,,140.3638503,1204.313007142857,0.8335928242857142,,,14.307910285714286,0.4163454157142857
471,27,2016,150400,赤峰市,5.4819946,6.9109583,10.308174,555,5896,150000,Inner Mongolia Autonomous Region,6.8847055,5.4978685,10.281438,7.1077404,11.333633,903217.5,4483877.5,4.4699998,32.860001,62.669998,-0.039999999,95.529999,0.039999999,244.17093,977.21387,0.8000868,-9.7668371,39.088554,15.315999,0.2014367,11.0,9.0,16.0,4.0,5.0,13.0,0.97460872,0.96800673,1.1493469,6.376795042857142,4.395869285714285,10.780176257142857,6.565545028571428,9.479437114285714,982938.087142857,2326841.738571428,,,,,,,143.62912507142858,1232.6490999999999,0.8345547657142858,,,14.312207285714285,0.4156109571428571
472,27,2017,150400,赤峰市,5.5284562,6.9766331,10.364554,556,6267,150000,Inner Mongolia Autonomous Region,6.9268374,5.467361,10.304165,7.135767,11.332638,956495.75,4501625.0,4.7399998,29.209999,66.050003,0.27000001,95.260002,-0.27000001,236.83435,1019.2654,0.81145257,63.945278,-275.20166,15.319949,0.21247788,11.0,9.0,16.0,4.0,5.0,13.0,0.97381878,0.96703106,1.148001,6.435448371428571,4.353065757142857,10.817016714285712,6.607442242857141,9.479055514285713,959930.9957142855,2337201.1428571427,,,,,,,137.8664156,1295.7911214285714,0.8474654042857143,,,14.318560285714284,0.37108927285714277
473,27,2018,150400,赤峰市,5.5740814,7.0407495,10.419675,557,6638,150000,Inner Mongolia Autonomous Region,6.9991627,5.4943376,10.365181,7.1996975,11.334523,935987.81,4521585.0,3.02,25.719999,71.260002,-1.72,96.980003,1.72,243.31029,1095.7153,0.81829304,-418.49371,1884.6304,15.324373,0.20700435,11.0,9.0,16.0,4.0,5.0,13.0,0.97305232,0.96609706,1.1467037,6.488574428571428,4.391541471428571,10.859980714285713,6.658231585714286,9.493117357142857,958757.9485714285,2346254.7657142854,,,,,,,143.03051464285713,1357.088914285714,0.8493171399999999,,,14.322457571428568,0.36778796428571425
474,27,2019,150400,赤峰市,5.6193309,7.1039772,10.474125,558,7009,150000,Inner Mongolia Autonomous Region,7.0063801,5.5615478,10.381178,7.2180872,11.338202,938962.81,4537548.0,1.23,24.1,74.669998,-1.79,98.769997,1.79,260.22528,1103.6521,0.80920184,-465.80325,1975.5372,15.327897,0.20693177,11.0,9.0,16.0,4.0,5.0,13.0,0.97230721,0.96520007,1.1454409,6.5066497142857145,4.454831914285714,10.898589285714285,6.682450028571428,9.517149214285713,963015.4985714285,2354592.541428571,,,,,,,152.3867810142857,1369.8448185714287,0.8443273728571429,,,14.326007285714285,0.3668734657142857
475,27,2020,150400,赤峰市,5.6644645,7.166883,10.528355,559,7380,150000,Inner Mongolia Autonomous Region,7.0379977,5.6181278,10.440578,7.2545156,11.336424,947917.81,4552065.0,,,,,,,275.37335,1139.1045,0.805318,,,15.331092,0.20823908,11.0,9.0,16.0,4.0,5.0,13.0,0.97157848,0.96433181,1.1442025,6.491463185714284,4.512056928571428,10.910939857142855,6.679969242857142,9.514127742857143,953217.4914285713,2362164.6828571428,,,,,,,162.008433,1346.1573842857142,0.8346643271428571,,,14.32920114285714,0.34562602428571426
476,28,2004,150500,通辽市,4.6398582,5.453495,9.6782436,563,1448,150000,Inner Mongolia Autonomous Region,5.2329154,4.597559,9.4818077,5.6580176,10.976131,398956.0,3173633.5,25.870001,21.02,53.110001,0.050000001,74.129997,-0.050000001,99.241768,187.33818,0.65370303,4.9620886,-9.366909,14.970387,0.12570953,9.0,12.0,20.0,4.0,6.0,17.0,1.0146414,0.91387254,1.1425837,5.38475982,4.18893456,9.30611992,5.72742252,9.237809180000001,363965.25,2036214.5380000002,,,,,,,69.77250520000001,488.6749642,0.7227397200000001,,,14.227472400000002,0.171566342
477,28,2005,150500,通辽市,4.7063756,5.5637965,9.7746105,564,1819,150000,Inner Mongolia Autonomous Region,5.4092455,4.6780682,9.636919,5.8021941,10.97643,400080.0,3191894.8,25.559999,21.139999,53.299999,-0.31,74.440002,0.31,107.56208,223.46292,0.67506355,-33.344246,69.273506,14.976126,0.12534247,9.0,12.0,20.0,4.0,6.0,17.0,1.0142788,0.91536337,1.1404645,5.506632880000001,4.25471658,9.41736526,5.829420380000001,9.251298960000002,366037.082,2048009.3120000002,,,,,,,74.4608892,494.58267300000006,0.7366013060000001,,,14.23328,0.171153312
478,28,2006,150500,通辽市,4.7727871,5.6735473,9.8704863,565,2190,150000,Inner Mongolia Autonomous Region,5.6205416,4.7089777,9.81532,5.9583664,10.976501,462622.0,3210266.8,24.92,21.66,53.419998,-0.63999999,75.080002,0.63999999,110.93869,276.03885,0.71332008,-71.000763,176.66486,14.981865,0.14410703,9.0,12.0,20.0,4.0,6.0,17.0,1.0139047,0.91676074,1.1384124,5.64831182,4.3069546800000005,9.54929784,5.95092508,9.22857664,415613.20200000005,2061225.2080000003,,,,,,,78.40234760000001,597.3162986,0.750548218,,,14.240208,0.19474425
479,28,2007,150500,通辽市,4.8389163,5.7818084,9.9650354,566,2561,150000,Inner Mongolia Autonomous Region,5.7890453,4.7831745,9.9642668,6.1007314,10.976714,489249.0,3229402.0,24.299999,21.440001,54.259998,-0.62,75.699997,0.62,119.48305,326.70099,0.73221129,-74.079491,202.55461,14.987807,0.15149833,9.0,12.0,20.0,4.0,6.0,17.0,1.0134898,0.91800565,1.1364388,5.80979614,4.38544682,9.679756100000002,6.08940574,9.2107244,441230.356,2073497.9259999997,,,,,,,84.9028474,682.417868,0.7660352320000001,,,14.246232200000001,0.20641832000000002
480,28,2008,150500,通辽市,4.9044271,5.8875098,10.057285,567,2932,150000,Inner Mongolia Autonomous Region,5.9079013,4.8893929,10.075242,6.2162189,10.976853,498129.0,3249398.0,24.040001,22.35,53.610001,-0.25999999,75.959999,0.25999999,132.87288,367.93317,0.73468196,-34.546947,95.662621,14.99398,0.15329885,9.0,12.0,20.0,4.0,6.0,17.0,1.0130039,0.91904151,1.1345559,5.92442272,4.479039,9.78804182,6.19594088,9.1876089,451923.784,2086573.128,,,,,,,93.1327678,728.95181,0.771492218,,,14.2525192,0.209702748
481,28,2009,150500,通辽市,4.9688444,5.9895992,10.14626,568,3303,150000,Inner Mongolia Autonomous Region,6.0817719,4.9533248,10.240587,6.3620782,10.976965,501343.0,3270314.0,73.970001,16.120001,9.9099998,49.93,26.030001,-49.93,141.64513,437.80423,0.75555217,7072.3413,-21859.564,15.000397,0.15330118,9.0,12.0,20.0,4.0,6.0,17.0,1.0124236,0.91982681,1.1327657,6.14113692,4.5487174999999995,9.97826738,6.3771562600000005,9.171863219999999,455374.032,2100025.632,,,,,,,99.79383820000001,865.966786,0.796828164,,,14.258937799999998,0.209908086
482,28,2010,150500,通辽市,5.0316548,6.0870757,10.23103,569,3674,150000,Inner Mongolia Autonomous Region,6.2435369,5.0689325,10.376591,6.5127554,10.976998,523509.0,3249548.5,23.91,24.200001,51.889999,-50.060001,76.089996,50.060001,159.0045,514.67566,0.76397628,-7959.7656,25764.664,14.994026,0.16110207,9.0,12.0,20.0,4.0,6.0,17.0,1.0117296,0.92033142,1.1310714,6.2569241600000005,4.651119820000001,10.073767900000002,6.49416712,9.1451672,468333.1400000001,2085773.1659999997,,,,,,,110.5525772,1026.112274,0.796083866,,,14.252058600000002,0.219678778
483,28,2011,150500,通辽市,5.0923066,6.1791682,10.3109,570,4045,150000,Inner Mongolia Autonomous Region,6.3863993,5.1656637,10.500795,6.6449199,10.976663,521667.0,3264563.0,23.219999,25.120001,51.66,-0.69,76.779999,0.69,175.15367,593.7149,0.77219296,-120.85603,409.66327,14.998636,0.15979688,9.0,12.0,20.0,4.0,6.0,17.0,1.0109195,0.9205547,1.1294733,6.41265754,4.7584133,10.20192454,6.643032460000001,9.13250476,476105.76800000004,2097313.67,,,,,,,123.20495200000002,1241.532568,0.8014516480000001,,,14.2593518,0.22269542000000003
