id,city,year,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v1,v8,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,lg101214,urban_population,total_population,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,agri_gdp,nonagri_gdp,non_agri_share,agri_gdp_empgr,nonagri_gdp_empgr,ln_total_population,urban_pop_percent,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted
210900,阜新市,2019,4.5484047,6.07722,10.240325,898,6851,210000,Liaoning (province),5.9932137,4.4925823,10.159733,6.1945119,9.2208538,804935.25,1892660.1,.98000002,19.389999,79.629997,.75,99.019997,-.74000001,89.351883,400.70026,.81766862,67.013916,-296.51819,14.453494,.42529309,12,15,,5,7,,.95060372,.82569706,.92714405
210900,阜新市,2020,4.5920148,6.1398182,10.295811,899,7222,210000,Liaoning (province),5.9846673,4.5416756,10.179533,6.1967258,9.2205782,810571.06,1898645.5,,,,,,,93.847916,397.29031,.80891752,,,14.456652,.42692071,12,15,,5,7,,.95011884,.82613629,.9275713
211000,辽阳市,2004,3.4358306,5.6655526,9.8117695,903,1289,210000,Liaoning (province),5.4540854,3.3889863,9.614378,5.573472,7.8560662,1066011.6,1924566.4,2.46,54.599998,42.939999,-.37,97.540001,.38,29.635897,233.71101,.8874644,-10.965281,88.810181,14.470211,.55389702,7,11,63,3,6,49,1.0286399,.94940823,.8460871
211000,辽阳市,2005,3.5004382,5.7732563,9.9099302,904,1660,210000,Liaoning (province),5.6466575,3.4602437,9.787034,5.7531042,7.844882,1072137.4,1935649.5,3.98,53.23,42.790001,1.52,96.019997,-1.52,31.824732,283.3428,.89902282,48.373592,-430.68106,14.475953,.55389023,7,11,63,3,6,49,1.0283204,.94982398,.84823781
211000,辽阳市,2006,3.5649285,5.8804312,10.007598,905,2031,210000,Liaoning (province),5.8600745,3.5082026,9.9889889,5.9510031,7.8493042,1116802.5,1957280.8,2.6500001,53.669998,43.68,-1.33,97.349998,1.33,33.388199,350.75027,.9130829,-44.406307,466.49789,14.487066,.57058883,7,11,63,3,6,49,1.0279889,.95019007,.85031217
211000,辽阳市,2007,3.6290843,5.9862323,10.103971,906,2402,210000,Liaoning (province),6.0007868,3.5918794,10.119989,6.086885,7.8570414,1155207.6,1972326.9,2.77,52.459999,44.779999,.12,97.239998,-.11,36.302238,403.74634,.91750401,4.3562684,-44.412098,14.494724,.58570802,7,11,63,3,6,49,1.0276202,.95046306,.85230494
211000,辽阳市,2008,3.6925459,6.0897636,10.198204,907,2773,210000,Liaoning (province),6.1071448,3.6792316,10.214018,6.191689,7.8693309,1165378.4,1984896,2.6900001,52,45.299999,-.079999998,97.300003,.059999999,39.615944,449.05475,.91893119,-3.1692755,26.943285,14.501077,.58712316,7,11,63,3,6,49,1.0271977,.95061338,.85420775
211000,辽阳市,2009,3.7548611,6.1901655,10.289487,908,3144,210000,Liaoning (province),6.2525558,3.7467144,10.35937,6.3310037,7.8717937,1180081.4,1997691.1,2.6900001,49.91,47.400002,0,97.309998,.0099999998,42.381603,519.3385,.92455029,0,5.1933851,14.507503,.59072262,7,11,63,3,6,49,1.0267153,.95062792,.85600942
211000,辽阳市,2010,3.8155439,6.2866211,10.377054,909,3515,210000,Liaoning (province),6.3521662,3.8458209,10.431057,6.4305758,7.8781309,1197138.3,1981898.5,2.53,50.450001,47.02,-.16,97.470001,.16,46.797085,573.73419,.92458546,-7.4875336,91.79747,14.499566,.60403609,7,11,63,3,6,49,1.0261697,.95050156,.85770053
211000,辽阳市,2011,3.8740883,6.3784714,10.460312,910,3886,210000,Liaoning (province),6.4915876,3.952683,10.561523,6.5675788,7.8845987,1199066.1,1990406.4,2.27,52.18,45.549999,-.25999999,97.730003,.25999999,52.074894,659.5697,.92682457,-13.539472,171.48811,14.503849,.60242277,7,11,63,3,6,49,1.0255684,.95024633,.8592726
211000,辽阳市,2012,3.9300642,6.4652185,10.538802,911,4257,210000,Liaoning (province),6.681293,4.0490932,10.752683,6.7507443,7.8851018,1063612.6,1897163.8,1.45,50.669998,47.880001,-.81999999,98.550003,.81999999,57.345436,797.34943,.93290538,-47.023258,653.82654,14.455871,.560633,7,11,63,3,6,49,1.0249116,.94986671,.86071843
211000,辽阳市,2013,3.9832373,6.5466499,10.612321,912,4628,210000,Liaoning (province),6.6718826,4.0890975,10.730982,6.7447271,7.8835196,1108271.9,1906156.3,2.1600001,49.77,48.07,.70999998,97.839996,-.70999998,59.686001,789.88129,.92974544,42.37706,-560.81567,14.460599,.58141714,7,11,63,3,6,49,1.0241954,.94936246,.86203939
211000,辽阳市,2014,4.0336714,6.6230922,10.681197,913,4999,210000,Liaoning (province),6.7028828,4.0848494,10.761836,6.7732911,7.8842597,1128203.3,1915238.1,1.66,47.34,51,-.5,98.339996,.5,59.432983,814.75116,.93201321,-29.716492,407.37558,14.465352,.5890668,7,11,63,3,6,49,1.0234339,.9487617,.86324954
211000,辽阳市,2015,4.0816951,6.6951847,10.746058,914,5370,210000,Liaoning (province),6.704916,4.1230941,10.749435,6.7778282,7.8829222,1128840.5,1931764.3,1.64,46.5,51.849998,-.02,98.349998,.0099999998,61.750008,816.40942,.92968249,-1.2350001,8.164094,14.473945,.58435726,7,11,63,3,6,49,1.022644,.9480949,.86437047
211000,辽阳市,2016,4.1277642,6.7637663,10.80773,915,5741,210000,Liaoning (province),6.7458916,4.1491699,10.786782,6.8177633,7.8873591,1132930.3,1940343.4,1.78,46.599998,51.619999,.14,98.220001,-.13,63.381367,850.55713,.93065029,8.8733912,-110.57243,14.478375,.58388132,7,11,63,3,6,49,1.0218403,.94738978,.865421
211000,辽阳市,2017,4.1724391,6.8297014,10.867051,916,6112,210000,Liaoning (province),6.7914186,4.1025815,10.81514,6.8571687,7.8729272,1037759.3,1929435.3,3.96,48.32,47.720001,2.1800001,96.040001,-2.1800001,60.496258,890.17542,.93636471,131.88185,-1940.5825,14.472738,.53785646,7,11,63,3,6,49,1.0210317,.94666487,.86641985
211000,辽阳市,2018,4.2163324,6.8938079,10.924805,917,6483,210000,Liaoning (province),6.8713827,4.1365418,10.889751,6.9342675,7.8885508,1040848.8,1937030.4,3.48,48.279999,48.240002,-.47999999,96.519997,.47999999,62.586014,964.28094,.93905151,-30.041286,462.85486,14.476666,.53734255,7,11,63,3,6,49,1.0202245,.94593441,.8673867
211000,辽阳市,2019,4.2598834,6.956809,10.981645,918,6854,210000,Liaoning (province),6.8652639,4.2056193,10.893476,6.9328976,7.9006248,1049059.8,1943924.9,3.51,45.740002,50.740002,.029999999,96.480003,-.039999999,67.062119,958.39874,.93460298,2.0118635,-38.335949,14.48022,.53966063,7,11,63,3,6,49,1.01942,.94520468,.86833203
211000,辽阳市,2020,4.3033304,7.019372,11.038139,919,7225,210000,Liaoning (province),6.8441062,4.2619305,10.89963,6.9169936,7.9059277,1049899,1950077.8,,,,,,,70.946815,938.33423,.92970562,,,14.483379,.53838825,7,11,63,3,6,49,1.0186225,.94448364,.86925805
211100,盘锦市,2004,3.9109247,5.918385,10.370396,923,1290,210000,Liaoning (province),5.7029362,3.8680079,10.170352,5.8510327,8.0224104,757634.94,1325787.5,40.869999,36.799999,22.33,.44999999,59.130001,-.44999999,47.846973,299.74622,.86234778,21.531137,-134.88579,14.097517,.57146031,4,9,54,2,5,41,1.0872047,.99177676,.96308094
211100,盘锦市,2005,3.9753838,6.0298967,10.473125,924,1661,210000,Liaoning (province),5.9201941,3.9345412,10.370206,6.0488434,8.0224409,762001,1333398.5,42.07,35.419998,22.51,1.2,57.93,-1.2,51.138683,372.48404,.87928247,61.366421,-446.98087,14.103242,.57147282,4,9,54,2,5,41,1.0867614,.99204683,.96332818
211100,盘锦市,2006,4.0397358,6.1408701,10.575355,925,2032,210000,Liaoning (province),6.082509,3.9822073,10.516368,6.1979957,8.0214901,765574.56,1343601.4,40.709999,35.009998,24.27,-1.36,59.279999,1.35,53.635292,438.12711,.8909325,-72.944,591.47162,14.110864,.56979293,4,9,54,2,5,41,1.0863093,.99227315,.96356392
211100,盘锦市,2007,4.1037707,6.2504921,10.676327,926,2403,210000,Liaoning (province),6.2358084,4.0719314,10.661293,6.3445539,8.0210571,781508.94,1352804.6,40.619999,34.919998,24.459999,-.090000004,59.380001,.1,58.670166,510.71329,.89695841,-5.2803149,51.071331,14.11769,.57769537,4,9,54,2,5,41,1.0858314,.99242085,.96378696
211100,盘锦市,2008,4.1671362,6.3578033,10.775136,927,2774,210000,Liaoning (province),6.3547964,4.1495419,10.769136,6.4593568,8.0188923,790512.19,1361240.3,40.299999,37.139999,22.559999,-.31999999,59.700001,.31999999,63.404945,575.24524,.90072036,-20.289581,184.07848,14.123907,.58072937,4,9,54,2,5,41,1.0853083,.99245441,.96399617
211100,盘锦市,2009,4.2293983,6.4618092,10.870841,928,3145,210000,Liaoning (province),6.5195313,4.2156777,10.935917,6.6147261,8.0169077,810018.5,1370005.5,37.450001,42.009998,20.530001,-2.8499999,62.540001,2.8399999,67.740059,678.26038,.90919566,-193.05916,1926.2594,14.130325,.59125203,4,9,54,2,5,41,1.0847244,.99234444,.96419138
211100,盘锦市,2010,4.2900815,6.5615063,10.962482,929,3516,210000,Liaoning (province),6.667829,4.316936,11.061068,6.7588429,8.0160208,827255.69,1361492,37.98,39.939999,22.08,.52999997,62.02,-.51999998,74.958603,786.68591,.91300517,39.728058,-409.07666,14.124092,.60760963,4,9,54,2,5,41,1.0840617,.99206263,.9643724
211100,盘锦市,2011,4.3486738,6.6560354,11.049268,930,3887,210000,Liaoning (province),6.853713,4.4275994,11.243576,6.9384031,8.0163097,825984.06,1368209.3,37.450001,37.950001,24.6,-.52999997,62.549999,.52999997,83.730179,947.39209,.91879702,-44.376991,502.11777,14.129013,.60369718,4,9,54,2,5,41,1.0833118,.991597,.96453565
211100,盘锦市,2012,4.4047313,6.7448044,11.130648,931,4258,210000,Liaoning (province),6.9900384,4.5259738,11.375974,7.0716996,8.0169001,858973.56,1403649.1,37.849998,26.49,35.66,.40000001,62.150002,-.40000001,92.385849,1085.7632,.92158389,36.954342,-434.30527,14.154586,.61195749,4,9,54,2,5,41,1.0824693,.99094337,.96467471
211100,盘锦市,2013,4.4580078,6.8277144,11.20656,932,4629,210000,Liaoning (province),6.9112606,4.5608664,11.277415,7.0023179,8.0171242,875703.63,1411196.6,33.68,41.75,24.57,-4.1700001,66.32,4.1700001,95.666328,1003.5115,.91296554,-398.92859,4184.6431,14.159948,.62053978,4,9,54,2,5,41,1.0815455,.99012101,.96478772
211100,盘锦市,2014,4.5085597,6.9052796,11.277555,933,5000,210000,Liaoning (province),6.9617243,4.5650468,11.329808,7.0488372,8.0187254,881430.69,1416905.3,35.459999,40.009998,24.530001,1.78,64.540001,-1.78,96.067085,1055.4519,.91657358,170.9994,-1878.7043,14.163985,.62208158,4,9,54,2,5,41,1.0805748,.98918521,.96488076
211100,盘锦市,2015,4.5567002,6.9782238,11.34436,934,5371,210000,Liaoning (province),6.9956322,4.5997977,11.35265,7.0828156,8.0192633,879073.19,1429440.1,35.66,38.349998,25.98,.2,64.330002,-.20999999,99.464195,1091.8536,.91650909,19.892839,-229.28926,14.172793,.6149773,4,9,54,2,5,41,1.0795813,.98817563,.96496111
211100,盘锦市,2016,4.6028843,7.0474105,11.407835,935,5742,210000,Liaoning (province),7.0212927,4.6212254,11.373097,7.1081233,8.0182772,883875.19,1435764.6,37.419998,36.470001,26.110001,1.76,62.580002,-1.75,101.61848,1120.2338,.91683245,178.84851,-1960.4091,14.177208,.61561286,4,9,54,2,5,41,1.0785786,.98711938,.96503395
211100,盘锦市,2017,4.6476741,7.1137481,11.468859,936,6113,210000,Liaoning (province),7.0919356,4.5804482,11.429394,7.1699586,8.0208845,856788.31,1452191,38.48,37.299999,24.219999,1.0599999,61.52,-1.0599999,97.558105,1202.2327,.92494321,103.41158,-1274.3666,14.188584,.58999699,4,9,54,2,5,41,1.0775754,.98603654,.96510386
211100,盘锦市,2018,4.691679,7.1780787,11.528223,937,6484,210000,Liaoning (province),7.1550121,4.6117945,11.485395,7.2306881,8.0212717,859052.25,1457940.6,35.669998,36.400002,27.93,-2.8099999,64.330002,2.8099999,100.66463,1280.5079,.92711657,-282.86758,3598.2273,14.192535,.58922309,4,9,54,2,5,41,1.0765753,.98494065,.96517533
211100,盘锦市,2019,4.7353387,7.2411914,11.586622,938,6855,210000,Liaoning (province),7.1443062,4.6808577,11.503337,7.226016,8.02104,864758.13,1463142.1,33.959999,35.860001,30.18,-1.71,66.040001,1.71,107.86254,1266.8721,.92153937,-184.44495,2166.3513,14.196096,.59102809,4,9,54,2,5,41,1.0755798,.98384303,.96524853
211100,盘锦市,2020,4.7788939,7.3038154,11.644643,939,7226,210000,Liaoning (province),7.1085448,4.7371206,11.493248,7.1977892,8.0178452,870513.75,1467776,,,,,,,114.10518,1222.3676,.91462213,,,14.199259,.5930835,4,9,54,2,5,41,1.0745919,.98275661,.96532029
211200,铁岭市,2004,4.3513913,5.3642015,9.2609835,943,1292,210000,Liaoning (province),5.1631875,4.306633,9.0749273,5.5170946,9.1591396,678770.19,2960435.8,7.3400002,43.360001,49.299999,.55000001,92.660004,-.55000001,74.190269,174.72049,.7019403,40.804649,-96.096268,14.900847,.2292805,12,14,36,5,7,28,.9708969,.89890915,1.0715476
211200,铁岭市,2005,4.4162292,5.4638243,9.3497562,944,1663,210000,Liaoning (province),5.3085322,4.3721161,9.1982279,5.6392956,9.1257048,682999.38,2977417.8,5.98,43.259998,50.759998,-1.36,94.019997,1.36,79.211075,202.05345,.71837515,-107.72707,274.79269,14.906567,.2293932,12,14,36,5,7,28,.97019309,.89891583,1.0701553
211200,铁岭市,2006,4.4809551,5.5629444,9.4380646,945,2034,210000,Liaoning (province),5.5002718,4.4232907,9.3733311,5.7934055,9.110446,733464.56,2995378.3,8.4899998,42.18,49.330002,2.51,91.510002,-2.51,83.370186,244.75845,.74592227,209.25917,-614.34369,14.912581,.24486542,12,14,36,5,7,28,.96948594,.89888895,1.0688041
211200,铁岭市,2007,4.5453467,5.6606708,9.5250635,946,2405,210000,Liaoning (province),5.6411161,4.5052018,9.5032511,5.9196024,9.1064119,762690.75,3013805.5,9.6700001,41.02,49.310001,1.1799999,90.330002,-1.1799999,90.486603,281.77704,.75692868,106.77419,-332.49689,14.918715,.25306568,12,14,36,5,7,28,.96874261,.89877206,1.0674928
211200,铁岭市,2008,4.6090384,5.7559571,9.6097469,947,2776,210000,Liaoning (province),5.7478528,4.5938997,9.5992041,6.0219841,9.1001482,772132.25,3032898,9.2399998,39.560001,51.200001,-.43000001,90.760002,.43000001,98.87928,313.51675,.76023221,-42.518089,134.81221,14.925029,.25458562,12,14,36,5,7,28,.96792638,.8985061,1.0662228
211200,铁岭市,2009,4.6715622,5.8477058,9.6910563,948,3147,210000,Liaoning (province),5.9657822,4.6667781,9.8196697,6.2070041,9.0837231,779960.31,3052440.3,9.29,38.950001,51.75,.050000001,90.699997,-.059999999,106.35452,389.85785,.7856673,5.3177261,-23.39147,14.931452,.25552025,12,14,36,5,7,28,.96700209,.89803618,1.0649931
211200,铁岭市,2010,4.7324147,5.9348011,9.7679024,949,3518,210000,Liaoning (province),6.0956826,4.7624717,9.924963,6.3296709,9.0768204,812900.81,3036194.5,9.1300001,39.360001,51.509998,-.16,90.870003,.17,117.03484,443.93698,.79137129,-18.725574,75.469284,14.926115,.26773673,12,14,36,5,7,28,.96593171,.89730835,1.063805
211200,铁岭市,2011,4.791079,6.0164213,9.8395224,950,3889,210000,Liaoning (province),6.2274265,4.8712883,10.045393,6.4566746,9.0779819,823474.5,3051488.8,8.0900002,42.23,49.68,-1.04,91.910004,1.04,130.48892,506.45047,.79513133,-135.70848,526.7085,14.93114,.26985991,12,14,36,5,7,28,.9647038,.89630914,1.0626611
211200,铁岭市,2012,4.8471141,6.0921474,9.9055424,951,4260,210000,Liaoning (province),6.3317285,4.962956,10.14275,6.5584011,9.0758295,655987.69,2739922.3,7.3400002,41.16,51.5,-.75,92.660004,.75,143.01591,562.12738,.79718179,-107.26193,421.59552,14.823441,.23941836,12,14,36,5,7,28,.96332639,.89505529,1.0615604
211200,铁岭市,2013,4.9002786,6.162087,9.9661055,952,4631,210000,Liaoning (province),6.2132096,5.0073409,10.003577,6.4751368,9.0774765,697015.69,2752763.5,5.8600001,49.18,44.959999,-1.48,94.139999,1.48,149.50665,499.30124,.76956713,-221.26985,738.96582,14.828115,.25320581,12,14,36,5,7,28,.96182919,.89359504,1.0605025
211200,铁岭市,2014,4.9506211,6.2269483,10.021946,953,5002,210000,Liaoning (province),6.2679167,5.0136261,10.060472,6.5188918,9.0815773,729107.5,2768959,6.4099998,44.25,49.34,.55000001,93.589996,-.55000001,150.4493,527.37756,.77804172,82.747116,-290.05768,14.833982,.26331466,12,14,36,5,7,28,.96026689,.89201385,1.0594867
211200,铁岭市,2015,4.9984589,6.2875662,10.073894,954,5373,210000,Liaoning (province),6.275497,5.0353718,10.05555,6.5296335,9.0862932,736623.88,2792850.5,6.8400002,41.419998,51.740002,.43000001,93.160004,-.43000001,153.75674,531.39038,.77558577,66.115402,-228.49786,14.842573,.26375341,12,14,36,5,7,28,.95867777,.89037269,1.0585113
211200,铁岭市,2016,5.0442653,6.3448777,10.122873,955,5744,210000,Liaoning (province),6.2842059,5.062005,10.057854,6.5423932,9.0942078,739912.69,2805242.3,7.3400002,38.040001,54.619999,.5,92.660004,-.5,157.90681,536.03845,.77245063,78.953407,-268.01923,14.847,.26376072,12,14,36,5,7,28,.95708907,.88871676,1.0575732
211200,铁岭市,2017,5.0886064,6.3997903,10.169764,956,6115,210000,Liaoning (province),6.3680882,5.0310335,10.12565,6.6012754,9.1125832,745582.44,2816865,7.02,37.029999,55.950001,-.31999999,92.980003,.31999999,153.09116,582.94232,.79200518,-48.98917,186.54153,14.851135,.26468518,12,14,36,5,7,28,.95551687,.88707489,1.0566648
211200,铁岭市,2018,5.1320934,6.4530597,10.215282,957,6486,210000,Liaoning (province),6.4157839,5.0525327,10.163925,6.6435785,9.111414,738112.5,2827999.8,7.9200001,35.110001,56.98,.89999998,92.089996,-.88999999,156.41812,611.41986,.7962876,140.77631,-544.1637,14.855081,.26100162,12,14,36,5,7,28,.95396495,.88545716,1.0557777
211200,铁岭市,2019,5.1751919,6.5053625,10.260036,958,6857,210000,Liaoning (province),6.4255123,5.1161647,10.183745,6.664526,9.1204252,740880.38,2838076.5,6.96,34.34,58.700001,-.95999998,93.040001,.94999999,166.69481,617.39703,.787404,-160.02701,586.52716,14.858637,.26105016,12,14,36,5,7,28,.95243341,.88386774,1.0549079
211200,铁岭市,2020,5.2181706,6.557282,10.304501,959,7228,210000,Liaoning (province),6.4038529,5.1701078,10.189548,6.6594248,9.1159039,744553.88,2847045.5,,,,,,,175.93381,604.1684,.77447337,,,14.861793,.26151809,12,14,36,5,7,28,.95092076,.88230765,1.0540527
211300,朝阳市,2004,4.2756834,5.2902508,9.0880775,963,1282,210000,Liaoning (province),5.0871477,4.2389097,8.9002075,5.4435406,9.8740702,588490.38,3332299.3,3.76,37.200001,59.040001,-.23999999,96.239998,.23999999,69.332222,161.92734,.7001974,-16.639732,38.86256,15.019173,.1766019,12,14,38,5,7,29,.95276994,.88651681,1.0529042
211300,朝阳市,2005,4.3413205,5.3944545,9.1812029,964,1653,210000,Liaoning (province),5.2236104,4.3046374,9.0165968,5.5593171,9.8728762,592314.06,3351423.5,3.2,38.639999,58.150002,-.56,96.790001,.55000001,74.042366,185.60307,.71483278,-41.463726,102.0817,15.024896,.17673507,12,14,38,5,7,29,.95270282,.88750303,1.0520031
211300,朝阳市,2006,4.4068656,5.4981503,9.2738581,965,2024,210000,Liaoning (province),5.4181533,4.340538,9.1918859,5.7111263,9.8715153,681716.25,3370577,2.8299999,39.400002,57.77,-.37,97.169998,.38,76.748817,225.46237,.74604243,-28.397062,85.675697,15.030595,.20225506,12,14,38,5,7,29,.95261854,.88841921,1.0511322
211300,朝阳市,2007,4.4721351,5.6004033,9.3651628,966,2395,210000,Liaoning (province),5.6218238,4.4333439,9.3846045,5.8877845,9.869422,734126.25,3391472.8,2.8599999,37.310001,59.830002,.029999999,97.139999,-.029999999,84.212547,276.39301,.76646906,2.5263762,-8.29179,15.036775,.21646237,12,14,38,5,7,29,.95248002,.88920313,1.0502988
211300,朝阳市,2008,4.5367794,5.7000794,9.454031,967,2766,210000,Liaoning (province),5.7274914,4.520071,9.4798594,5.9890609,9.8678408,750126.81,3412155.5,2.79,37.799999,59.41,-.07,97.209999,.07,91.842125,307.19766,.76984221,-6.4289489,21.503836,15.042854,.21983957,12,14,38,5,7,29,.95224214,.88978362,1.0495069
211300,朝阳市,2009,4.6003523,5.7960963,9.5394239,968,3137,210000,Liaoning (province),5.8970671,4.5778141,9.6484709,6.1339831,9.8668499,754405.75,3434157,2.74,38.560001,58.709999,-.050000001,97.269997,.059999999,97.301468,363.96841,.78905737,-4.8650737,21.838104,15.049282,.21967714,12,14,38,5,7,29,.95187175,.89011043,1.0487591
211300,朝阳市,2010,4.6623659,5.8874416,9.6203699,969,3508,210000,Liaoning (province),5.980566,4.6952291,9.7066088,6.2247329,9.8648243,783650.19,3411765.8,2.54,37.919998,59.540001,-.2,97.459999,.19,109.42387,395.66425,.7833569,-21.884773,75.176208,15.042741,.22969051,12,14,38,5,7,29,.95134246,.89014786,1.0480586
211300,朝阳市,2011,4.7222748,5.9733548,9.6961679,970,3879,210000,Liaoning (province),6.1489315,4.8005204,9.8628473,6.3797674,9.8616791,781434.13,3426126.3,1.59,40.970001,57.439999,-.94999999,98.410004,.94999999,121.57367,468.21683,.79386973,-115.49499,444.80597,15.046941,.22808094,12,14,38,5,7,29,.95064878,.88989323,1.0474004
211300,朝阳市,2012,4.7796173,6.053309,9.7663336,971,4250,210000,Liaoning (province),6.3102546,4.9034114,10.020637,6.5293221,9.8560858,667693.69,3064929.5,.38999999,47.369999,52.240002,-1.2,99.610001,1.2,134.74867,550.185,.80326754,-161.69841,660.22205,14.935535,.21784961,12,14,38,5,7,29,.94978815,.88934916,1.046778
211300,朝阳市,2013,4.8341265,6.1272149,9.8307991,972,4621,210000,Liaoning (province),6.2221899,4.9395676,9.9141102,6.4669456,9.8524446,729031.25,3079535.3,.85000002,42.970001,56.18,.46000001,99.150002,-.46000001,139.70982,503.8053,.7828958,64.266518,-231.75044,14.940289,.23673418,12,14,38,5,7,29,.94877076,.88853806,1.0461861
211300,朝阳市,2014,4.8858447,6.1956263,9.890131,973,4992,210000,Liaoning (province),6.271615,4.9443488,9.9654512,6.5068464,9.8499346,739711.63,3093253,.81999999,41.09,58.09,-.029999999,99.18,.029999999,140.37941,529.33154,.79038805,-4.2113824,15.879946,14.944734,.23913713,12,14,38,5,7,29,.94763684,.88752693,1.0456239
211300,朝阳市,2015,4.9350786,6.259335,9.9451065,974,5363,210000,Liaoning (province),6.2656755,4.9768019,9.946619,6.5090771,9.8463345,740398.69,3120072.3,.83999997,31.4,67.760002,.02,99.160004,-.02,145.00987,526.19696,.78395653,2.9001973,-10.523939,14.953366,.23730178,12,14,38,5,7,29,.9464218,.88637489,1.0450894
211300,朝阳市,2016,4.9822807,6.3193216,9.9966888,975,5734,210000,Liaoning (province),6.2812543,5.0059118,9.9561214,6.527595,9.843173,744267.56,3133999.8,.74000001,29.360001,69.900002,-.1,99.260002,.1,149.29315,534.45862,.78165591,-14.929316,53.445862,14.957821,.2374817,12,14,38,5,7,29,.94515866,.88513714,1.0445776
211300,朝阳市,2017,5.028008,6.3765831,10.045848,976,6105,210000,Liaoning (province),6.3282866,4.9652333,9.9849586,6.5561218,9.8391619,787903.06,3148588.3,.5,25.5,74,-.23999999,99.5,.23999999,143.342,560.19598,.79625547,-34.402077,134.44704,14.962464,.25024012,12,14,38,5,7,29,.94387418,.88385814,1.0440813
211300,朝阳市,2018,5.072876,6.4320216,10.093449,977,6476,210000,Liaoning (province),6.3756847,5.0003943,10.022692,6.6010389,9.8376465,778779,3159210,.34,22.780001,76.879997,-.16,99.660004,.16,148.47169,587.38751,.79823357,-23.75547,93.982002,14.965833,.24651068,12,14,38,5,7,29,.94258738,.88257039,1.0435954
211300,朝阳市,2019,5.1173439,6.4864182,10.140205,978,6847,210000,Liaoning (province),6.3909674,5.0550971,10.047498,6.6244011,9.8388968,771553,3170545,.46000001,22.26,77.290001,.12,99.550003,-.11,156.81976,596.43329,.79180998,18.818371,-65.607658,14.969414,.24335028,12,14,38,5,7,29,.94130963,.88129383,1.0431162
211300,朝阳市,2020,5.1616898,6.5404134,10.186657,979,7218,210000,Liaoning (province),6.3797545,5.112812,10.064345,6.6279354,9.8380489,774879.06,3180405.3,,,,,,,166.13689,589.7829,.7802189,,,14.972519,.24364161,12,14,38,5,7,29,.94004589,.8800379,1.0426437
211400,葫芦岛市,2004,3.8816562,5.439096,9.2897024,983,1287,210000,Liaoning (province),5.3023734,3.8472126,9.1722383,5.5121179,9.1755867,668938.81,2675216,2,55.799999,42.200001,.13,98,-.14,46.862255,200.81285,.81079143,6.092093,-28.1138,14.799541,.2500504,11,12,54,4,6,41,.97390777,.91145962,.95587349
211400,葫芦岛市,2005,3.9466667,5.5443068,9.3846684,984,1658,210000,Liaoning (province),5.4032044,3.9042249,9.248538,5.604804,9.1719894,673103.5,2690629.8,1.87,55.240002,42.889999,-.13,98.129997,.13,49.61161,222.11703,.81742221,-6.4495091,28.875214,14.805285,.25016579,11,12,54,4,6,41,.9738158,.91215688,.95636934
211400,葫芦岛市,2006,4.011591,5.6491756,9.4793415,985,2029,210000,Liaoning (province),5.5774827,3.9473491,9.405942,5.7563844,9.1684141,734306.31,2704940.3,2.01,52.779999,45.200001,.14,97.980003,-.15000001,51.797871,264.40518,.83618796,7.2517018,-39.660778,14.810591,.27146858,11,12,54,4,6,41,.97372591,.91282266,.95685077
211400,葫芦岛市,2007,4.0762372,5.7530079,9.5730867,986,2400,210000,Liaoning (province),5.6961432,4.0376501,9.5127935,5.8704543,9.163599,770675.13,2721532.3,2.2,53.630001,44.169998,.19,97.800003,-.18000001,56.692963,297.71695,.84003562,10.771663,-53.589054,14.816706,.28317693,11,12,54,4,6,41,.97362679,.9134329,.95732057
211400,葫芦岛市,2008,4.1402521,5.8549299,9.6650867,987,2771,210000,Liaoning (province),5.8775549,4.1273398,9.6867571,6.0377474,9.1605072,781678.44,2738149,2.4000001,51.5,46.099998,.2,97.599998,-.2,62.012741,356.93542,.85197991,12.402549,-71.387085,14.822793,.28547695,11,12,54,4,6,41,.97350037,.91395581,.95777702
211400,葫芦岛市,2009,4.2031865,5.9539266,9.7543736,988,3142,210000,Liaoning (province),6.0507193,4.1874619,9.860796,6.1949635,9.1575136,787243.19,2755806.3,2.49,50.84,46.669998,.090000004,97.510002,-.090000004,65.855431,424.41818,.86567616,5.9269891,-38.197639,14.829221,.28566709,11,12,54,4,6,41,.97332007,.91434854,.95821577
211400,葫芦岛市,2010,4.2645588,6.049037,9.8400326,989,3513,210000,Liaoning (province),6.1486678,4.2949381,9.9321108,6.2941971,9.1531811,801641.31,2739729.8,1.86,49.889999,48.25,-.63,98.139999,.63,73.327675,468.09338,.86456442,-46.196434,294.89883,14.82337,.29259869,11,12,54,4,6,41,.97306454,.91458017,.95863509
